"Employee_ID","Org_Name","Country","Org_Level","Start_Date","End_Date","Org_Ref_ID"
"14030100","Strategy","","3","01JAN1960","31DEC9999","14030000"
"14030101","Strategy","","2","01JAN1960","31DEC9999","14030100"
"14040000","Executives","","4","01JAN1960","31DEC9999","14000000"
"14040100","Executives","","3","01JAN1960","31DEC9999","14040000"
"14040101","Executives","","2","01JAN1960","31DEC9999","14040100"
"15000000","Consession","","5","01JAN1960","31DEC9999","."
"15010000","Consession Management","","4","01JAN1960","31DEC9999","15000000"
"15010100","Consession Management","","3","01JAN1960","31DEC9999","15010000"
"15010101","Consession Management","","2","01JAN1960","31DEC9999","15010100"
"15010102","Eclipse","","2","01JAN1960","31DEC9999","15010100"
"15010103","N.D. Gear","","2","01JAN1960","31DEC9999","15010100"
"15010104","Tracker","","2","01JAN1960","31DEC9999","15010100"
"15010200","International Consession","","3","01JAN1960","31DEC9999","15010000"
"15010201","International Consession","","2","01JAN1960","31DEC9999","15010200"
"16000000","Orion Denmark","","5","01JAN1960","31DEC9999","."
"16010000","Administration","","4","01JAN1960","31DEC9999","16000000"
"16010100","Administration","","3","01JAN1960","31DEC9999","16010000"
"16010101","Administration","","2","01JAN1960","31DEC9999","16010100"
"16010102","Shipping Charges","","2","01JAN1960","31DEC9999","16010100"
"16010200","Goods Entrance","","3","01JAN1960","31DEC9999","16010000"
"16010201","Stock Admin","","2","01JAN1960","31DEC9999","16010200"
"16010300","Security","","3","01JAN1960","31DEC9999","16010000"
"16010301","Security Guards","","2","01JAN1960","31DEC9999","16010300"
"16010400","Service Center","","3","01JAN1960","31DEC9999","16010000"
"16010401","Service","","2","01JAN1960","31DEC9999","16010400"
"16020000","Engineering","","4","01JAN1960","31DEC9999","16000000"
"16020100","Engineering","","3","01JAN1960","31DEC9999","16020000"
"16020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","16020100"
"16020102","Electrical Workshop","","2","01JAN1960","31DEC9999","16020100"
"16030000","Sales","","4","01JAN1960","31DEC9999","16000000"
"16030100","Sales","","3","01JAN1960","31DEC9999","16030000"
"16030101","Swim Sports","","2","01JAN1960","31DEC9999","16030100"
"16030102","Golf","","2","01JAN1960","31DEC9999","16030100"
"16030103","Winter Sports","","2","01JAN1960","31DEC9999","16030100"
"16030104","Children Sports","","2","01JAN1960","31DEC9999","16030100"
"16030105","Clothes","","2","01JAN1960","31DEC9999","16030100"
"16030106","Team Sports","","2","01JAN1960","31DEC9999","16030100"
"16030107","Shoes","","2","01JAN1960","31DEC9999","16030100"
"16030108","Indoor Sports","","2","01JAN1960","31DEC9999","16030100"
"16030109","Racket Sports","","2","01JAN1960","31DEC9999","16030100"
"16030110","Outdoors","","2","01JAN1960","31DEC9999","16030100"
"16030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","16030100"
"16030112","Running - Jogging","","2","01JAN1960","31DEC9999","16030100"
"16030113","Temporary","","2","01JAN1960","31DEC9999","16030100"
"16040000","Sales Management","","4","01JAN1960","31DEC9999","16000000"
"16040100","Sales Management","","3","01JAN1960","31DEC9999","16040000"
"16040101","Sales Management","","2","01JAN1960","31DEC9999","16040100"
"17000000","Orion France","","5","01JAN1960","31DEC9999","."
"17010000","Administration","","4","01JAN1960","31DEC9999","17000000"
"17010100","Administration","","3","01JAN1960","31DEC9999","17010000"
"17010101","Administration","","2","01JAN1960","31DEC9999","17010100"
"17010102","Shipping Charges","","2","01JAN1960","31DEC9999","17010100"
"17010200","Goods Entrance","","3","01JAN1960","31DEC9999","17010000"
"17010201","Stock Admin","","2","01JAN1960","31DEC9999","17010200"
"17010300","Security","","3","01JAN1960","31DEC9999","17010000"
"17010301","Security Guards","","2","01JAN1960","31DEC9999","17010300"
"17010400","Service Center","","3","01JAN1960","31DEC9999","17010000"
"17010401","Service","","2","01JAN1960","31DEC9999","17010400"
"17020000","Engineering","","4","01JAN1960","31DEC9999","17000000"
"17020100","Engineering","","3","01JAN1960","31DEC9999","17020000"
"17020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","17020100"
"17020102","Electrical Workshop","","2","01JAN1960","31DEC9999","17020100"
"17030000","Sales","","4","01JAN1960","31DEC9999","17000000"
"17030100","Sales","","3","01JAN1960","31DEC9999","17030000"
"17030101","Swim Sports","","2","01JAN1960","31DEC9999","17030100"
"17030102","Golf","","2","01JAN1960","31DEC9999","17030100"
"17030103","Winter Sports","","2","01JAN1960","31DEC9999","17030100"
"17030104","Children Sports","","2","01JAN1960","31DEC9999","17030100"
"17030105","Clothes","","2","01JAN1960","31DEC9999","17030100"
"17030106","Team Sports","","2","01JAN1960","31DEC9999","17030100"
"17030107","Shoes","","2","01JAN1960","31DEC9999","17030100"
"17030108","Indoor Sports","","2","01JAN1960","31DEC9999","17030100"
"17030109","Racket Sports","","2","01JAN1960","31DEC9999","17030100"
"17030110","Outdoors","","2","01JAN1960","31DEC9999","17030100"
"17030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","17030100"
"17030112","Running - Jogging","","2","01JAN1960","31DEC9999","17030100"
"17030113","Temporary","","2","01JAN1960","31DEC9999","17030100"
"17030114","Trainees","","2","01JAN1960","31DEC9999","17030100"
"17040000","Sales Management","","4","01JAN1960","31DEC9999","17000000"
"17040100","Sales Management","","3","01JAN1960","31DEC9999","17040000"
"17040101","Sales Management","","2","01JAN1960","31DEC9999","17040100"
"18000000","Orion Germany","","5","01JAN1960","31DEC9999","."
"18010000","Administration","","4","01JAN1960","31DEC9999","18000000"
"18010100","Administration","","3","01JAN1960","31DEC9999","18010000"
"18010101","Administration","","2","01JAN1960","31DEC9999","18010100"
"18010102","Shipping Charges","","2","01JAN1960","31DEC9999","18010100"
"18010200","Goods Entrance","","3","01JAN1960","31DEC9999","18010000"
"18010201","Stock Admin","","2","01JAN1960","31DEC9999","18010200"
"18010300","Security","","3","01JAN1960","31DEC9999","18010000"
"18010301","Security Guards","","2","01JAN1960","31DEC9999","18010300"
"18010400","Service Center","","3","01JAN1960","31DEC9999","18010000"
"18010401","Service","","2","01JAN1960","31DEC9999","18010400"
"18020000","Engineering","","4","01JAN1960","31DEC9999","18000000"
"18020100","Engineering","","3","01JAN1960","31DEC9999","18020000"
"18020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","18020100"
"18020102","Electrical Workshop","","2","01JAN1960","31DEC9999","18020100"
"18030000","Sales","","4","01JAN1960","31DEC9999","18000000"
"18030100","Sales","","3","01JAN1960","31DEC9999","18030000"
"18030101","Swim Sports","","2","01JAN1960","31DEC9999","18030100"
"18030102","Golf","","2","01JAN1960","31DEC9999","18030100"
"18030103","Winter Sports","","2","01JAN1960","31DEC9999","18030100"
"18030104","Children Sports","","2","01JAN1960","31DEC9999","18030100"
"18030105","Clothes","","2","01JAN1960","31DEC9999","18030100"
"18030106","Team Sports","","2","01JAN1960","31DEC9999","18030100"
"18030107","Shoes","","2","01JAN1960","31DEC9999","18030100"
"18030108","Indoor Sports","","2","01JAN1960","31DEC9999","18030100"
"18030109","Racket Sports","","2","01JAN1960","31DEC9999","18030100"
"18030110","Outdoors","","2","01JAN1960","31DEC9999","18030100"
"18030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","18030100"
"18030112","Running - Jogging","","2","01JAN1960","31DEC9999","18030100"
"18030113","Temporary","","2","01JAN1960","31DEC9999","18030100"
"18030114","Trainees","","2","01JAN1960","31DEC9999","18030100"
"18040000","Sales Management","","4","01JAN1960","31DEC9999","18000000"
"18040100","Sales Management","","3","01JAN1960","31DEC9999","18040000"
"18040101","Sales Management","","2","01JAN1960","31DEC9999","18040100"
"19000000","Orion Holland","","5","01JAN1960","31DEC9999","."
"19010000","Administration","","4","01JAN1960","31DEC9999","19000000"
"19010100","Administration","","3","01JAN1960","31DEC9999","19010000"
"19010101","Administration","","2","01JAN1960","31DEC9999","19010100"
"19010102","Shipping Charges","","2","01JAN1960","31DEC9999","19010100"
"19010200","Goods Entrance","","3","01JAN1960","31DEC9999","19010000"
"19010201","Stock Admin","","2","01JAN1960","31DEC9999","19010200"
"19010300","Security","","3","01JAN1960","31DEC9999","19010000"
"19010301","Security Guards","","2","01JAN1960","31DEC9999","19010300"
"19010400","Service Center","","3","01JAN1960","31DEC9999","19010000"
"19010401","Service","","2","01JAN1960","31DEC9999","19010400"
"19020000","Engineering","","4","01JAN1960","31DEC9999","19000000"
"19020100","Engineering","","3","01JAN1960","31DEC9999","19020000"
"19020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","19020100"
"19020102","Electrical Workshop","","2","01JAN1960","31DEC9999","19020100"
"19030000","Sales","","4","01JAN1960","31DEC9999","19000000"
"19030100","Sales","","3","01JAN1960","31DEC9999","19030000"
"19030101","Swim Sports","","2","01JAN1960","31DEC9999","19030100"
"19030102","Golf","","2","01JAN1960","31DEC9999","19030100"
"19030103","Winter Sports","","2","01JAN1960","31DEC9999","19030100"
"19030104","Children Sports","","2","01JAN1960","31DEC9999","19030100"
"19030105","Clothes","","2","01JAN1960","31DEC9999","19030100"
"19030106","Team Sports","","2","01JAN1960","31DEC9999","19030100"
"19030107","Shoes","","2","01JAN1960","31DEC9999","19030100"
"19030108","Indoor Sports","","2","01JAN1960","31DEC9999","19030100"
"19030109","Racket Sports","","2","01JAN1960","31DEC9999","19030100"
"19030110","Outdoors","","2","01JAN1960","31DEC9999","19030100"
"19030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","19030100"
"19030112","Running - Jogging","","2","01JAN1960","31DEC9999","19030100"
"19030113","Temporary","","2","01JAN1960","31DEC9999","19030100"
"19030114","Trainees","","2","01JAN1960","31DEC9999","19030100"
"19040000","Sales Management","","4","01JAN1960","31DEC9999","19000000"
"19040100","Sales Management","","3","01JAN1960","31DEC9999","19040000"
"19040101","Sales Management","","2","01JAN1960","31DEC9999","19040100"
"20000000","Orion Italy","","5","01JAN1960","31DEC9999","."
"20010000","Administration","","4","01JAN1960","31DEC9999","20000000"
"20010100","Administration","","3","01JAN1960","31DEC9999","20010000"
"20010101","Administration","","2","01JAN1960","31DEC9999","20010100"
"20010102","Shipping Charges","","2","01JAN1960","31DEC9999","20010100"
"20010200","Goods Entrance","","3","01JAN1960","31DEC9999","20010000"
"20010201","Stock Admin","","2","01JAN1960","31DEC9999","20010200"
"20010300","Security","","3","01JAN1960","31DEC9999","20010000"
"20010301","Security Guards","","2","01JAN1960","31DEC9999","20010300"
"20010400","Service Center","","3","01JAN1960","31DEC9999","20010000"
"20010401","Service","","2","01JAN1960","31DEC9999","20010400"
"20020000","Engineering","","4","01JAN1960","31DEC9999","20000000"
"20020100","Engineering","","3","01JAN1960","31DEC9999","20020000"
"20020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","20020100"
"20030000","Sales","","4","01JAN1960","31DEC9999","20000000"
"20030100","Sales","","3","01JAN1960","31DEC9999","20030000"
"20030101","Swim Sports","","2","01JAN1960","31DEC9999","20030100"
"20030102","Golf","","2","01JAN1960","31DEC9999","20030100"
"20030103","Winter Sports","","2","01JAN1960","31DEC9999","20030100"
"20030104","Children Sports","","2","01JAN1960","31DEC9999","20030100"
"20030105","Clothes","","2","01JAN1960","31DEC9999","20030100"
"20030106","Team Sports","","2","01JAN1960","31DEC9999","20030100"
"20030107","Shoes","","2","01JAN1960","31DEC9999","20030100"
"20030108","Indoor Sports","","2","01JAN1960","31DEC9999","20030100"
"20030109","Racket Sports","","2","01JAN1960","31DEC9999","20030100"
"20030110","Outdoors","","2","01JAN1960","31DEC9999","20030100"
"20030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","20030100"
"20030112","Running - Jogging","","2","01JAN1960","31DEC9999","20030100"
"20030113","Temporary","","2","01JAN1960","31DEC9999","20030100"
"20030114","Trainees","","2","01JAN1960","31DEC9999","20030100"
"20040000","Sales Management","","4","01JAN1960","31DEC9999","20000000"
"20040100","Sales Management","","3","01JAN1960","31DEC9999","20040000"
"20040101","Sales Management","","2","01JAN1960","31DEC9999","20040100"
"21000000","Logistics","","5","01JAN1960","31DEC9999","."
"21010000","Logistics Management","","4","01JAN1960","31DEC9999","21000000"
"21010100","Logistics","","3","01JAN1960","31DEC9999","21010000"
"21010101","External","","2","01JAN1960","31DEC9999","21010100"
"21010102","Logistics","","2","01JAN1960","31DEC9999","21010100"
"21010103","Pricing","","2","01JAN1960","31DEC9999","21010100"
"21010200","Secretariat","","3","01JAN1960","31DEC9999","21010000"
"21010201","Import/Export","","2","01JAN1960","31DEC9999","21010200"
"21010202","Office Services","","2","01JAN1960","31DEC9999","21010200"
"21010300","Stock & Shipping","","3","01JAN1960","31DEC9999","21010000"
"21010301","Stock & Shipping Americas","","2","01JAN1960","31DEC9999","21010300"
"21010302","Stock & Shipping Asia/Pacific","","2","01JAN1960","31DEC9999","21010300"
"21010303","Stock & Shipping EMEA","","2","01JAN1960","31DEC9999","21010300"
"21020000","Stock & Shipping","","4","01JAN1960","31DEC9999","21000000"
"21020100","Stock & Shipping","","3","01JAN1960","31DEC9999","21020000"
"21020101","Export Stock","","2","01JAN1960","31DEC9999","21020100"
"21020102","Stock & Shipping Americas","","2","01JAN1960","31DEC9999","21020100"
"21020103","Stock & Shipping Asia/Pacific","","2","01JAN1960","31DEC9999","21020100"
"21020104","Stock & Shipping EMEA","","2","01JAN1960","31DEC9999","21020100"
"22000000","Marketing","","5","01JAN1960","31DEC9999","."
"22010000","Marketing","","4","01JAN1960","31DEC9999","22000000"
"22010100","CRM","","3","01JAN1960","31DEC9999","22010000"
"22010101","CRM","","2","01JAN1960","31DEC9999","22010100"
"22010200","DotCom & Catalog","","3","01JAN1960","31DEC9999","22010000"
"22010201","Catalog","","2","01JAN1960","31DEC9999","22010200"
"22010202","DotCom","","2","01JAN1960","31DEC9999","22010200"
"22010300","Events & PR","","3","01JAN1960","31DEC9999","22010000"
"22010301","Events & PR","","2","01JAN1960","31DEC9999","22010300"
"22010400","Marketing","","3","01JAN1960","31DEC9999","22010000"
"22010401","Marketing","","2","01JAN1960","31DEC9999","22010400"
"22010500","Oranization","","3","01JAN1960","31DEC9999","22010000"
"22010501","Organization","","2","01JAN1960","31DEC9999","22010500"
"22010600","Orion Club Member Service","","3","01JAN1960","31DEC9999","22010000"
"22010601","Orion Club Member Service","","2","01JAN1960","31DEC9999","22010600"
"23000000","Purchasing","","5","01JAN1960","31DEC9999","."
"23010000","Purchasing","","4","01JAN1960","31DEC9999","23000000"
"23010100","Purchasing Management","","3","01JAN1960","31DEC9999","23010000"
"23010101","Team Administration","","2","01JAN1960","31DEC9999","23010100"
"23010200","Children's Sports","","3","01JAN1960","31DEC9999","23010000"
"23010201","Children's Sports","","2","01JAN1960","31DEC9999","23010200"
"23010300","Outdoors","","3","01JAN1960","31DEC9999","23010000"
"23010301","Outdoors","","2","01JAN1960","31DEC9999","23010300"
"23010400","Sports","","3","01JAN1960","31DEC9999","23010000"
"23010401","Sports","","2","01JAN1960","31DEC9999","23010400"
"24000000","Shared Functions","","5","01JAN1960","31DEC9999","."
"24010000","Accounts","","4","01JAN1960","31DEC9999","24000000"
"24010100","Accounts Center","","3","01JAN1960","31DEC9999","24010000"
"24010101","Accounting & Budgeting","","2","01JAN1960","31DEC9999","24010100"
"24010102","Building Administration","","2","01JAN1960","31DEC9999","24010100"
"24010200","Finance","","3","01JAN1960","31DEC9999","24010000"
"24010201","Accounting & Budgeting","","2","01JAN1960","31DEC9999","24010200"
"24010202","Consession Billing","","2","01JAN1960","31DEC9999","24010200"
"24010203","Head Cashier","","2","01JAN1960","31DEC9999","24010200"
"24010300","Operations Accounting","","3","01JAN1960","31DEC9999","24010000"
"24010301","Operations Accounting","","2","01JAN1960","31DEC9999","24010300"
"24020000","Accounts Management","","4","01JAN1960","31DEC9999","24000000"
"24020100","Auditing & Salary","","3","01JAN1960","31DEC9999","24020000"
"24020101","Auditing & Wages","","2","01JAN1960","31DEC9999","24020100"
"24020102","External Auditing","","2","01JAN1960","31DEC9999","24020100"
"24020103","Internal Auditing","","2","01JAN1960","31DEC9999","24020100"
"24030000","Group HR Management","","4","01JAN1960","31DEC9999","24000000"
"24030100","Group HR","","3","01JAN1960","31DEC9999","24030000"
"24030101","Group HR","","2","01JAN1960","31DEC9999","24030100"
"24030102","Retirement Club","","2","01JAN1960","31DEC9999","24030100"
"24030103","Staff Administration","","2","01JAN1960","31DEC9999","24030100"
"24030200","Recruitment & Training","","3","01JAN1960","31DEC9999","24030000"
"24030201","Group Recruitment","","2","01JAN1960","31DEC9999","24030200"
"24030202","Recruitment & Training","","2","01JAN1960","31DEC9999","24030200"
"24040000","IS","","4","01JAN1960","31DEC9999","24000000"
"24040100","Applications","","3","01JAN1960","31DEC9999","24040000"
"24040101","Applications","","2","01JAN1960","31DEC9999","24040100"
"24040102","Management Applications","","2","01JAN1960","31DEC9999","24040100"
"24040200","IS Management","","3","01JAN1960","31DEC9999","24040000"
"24040201","IS Management","","2","01JAN1960","31DEC9999","24040200"
"24040300","IS Operations","","3","01JAN1960","31DEC9999","24040000"
"24040301","Applications","","2","01JAN1960","31DEC9999","24040300"
"24040302","IS operations","","2","01JAN1960","31DEC9999","24040300"
"24040400","Planning & Design","","3","01JAN1960","31DEC9999","24040000"
"24040401","Planning","","2","01JAN1960","31DEC9999","24040400"
"24040500","Till Systems","","3","01JAN1960","31DEC9999","24040000"
"24040501","Till Systems","","2","01JAN1960","31DEC9999","24040500"
"24050000","Marketing","","4","01JAN1960","31DEC9999","24000000"
"24050100","Orion Club Member Service","","3","01JAN1960","31DEC9999","24050000"
"24050101","Orion Club Member Service","","2","01JAN1960","31DEC9999","24050100"
"25000000","Orion Spain","","5","01JAN1960","31DEC9999","."
"25010000","Administration","","4","01JAN1960","31DEC9999","25000000"
"25010100","Administration","","3","01JAN1960","31DEC9999","25010000"
"25010101","Administration","","2","01JAN1960","31DEC9999","25010100"
"25010102","Shipping Charges","","2","01JAN1960","31DEC9999","25010100"
"25010200","Goods Entrance","","3","01JAN1960","31DEC9999","25010000"
"25010201","Stock Admin","","2","01JAN1960","31DEC9999","25010200"
"25010300","Security","","3","01JAN1960","31DEC9999","25010000"
"25010301","Security Guards","","2","01JAN1960","31DEC9999","25010300"
"25010400","Service Center","","3","01JAN1960","31DEC9999","25010000"
"25010401","Service","","2","01JAN1960","31DEC9999","25010400"
"25020000","Engineering","","4","01JAN1960","31DEC9999","25000000"
"25020100","Engineering","","3","01JAN1960","31DEC9999","25020000"
"25020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","25020100"
"25020102","Electrical Workshop","","2","01JAN1960","31DEC9999","25020100"
"25030000","Sales","","4","01JAN1960","31DEC9999","25000000"
"25030100","Sales","","3","01JAN1960","31DEC9999","25030000"
"25030101","Swim Sports","","2","01JAN1960","31DEC9999","25030100"
"25030102","Golf","","2","01JAN1960","31DEC9999","25030100"
"25030103","Winter Sports","","2","01JAN1960","31DEC9999","25030100"
"25030104","Children Sports","","2","01JAN1960","31DEC9999","25030100"
"25030105","Clothes","","2","01JAN1960","31DEC9999","25030100"
"25030106","Team Sports","","2","01JAN1960","31DEC9999","25030100"
"25030107","Shoes","","2","01JAN1960","31DEC9999","25030100"
"25030108","Indoor Sports","","2","01JAN1960","31DEC9999","25030100"
"25030109","Racket Sports","","2","01JAN1960","31DEC9999","25030100"
"25030110","Outdoors","","2","01JAN1960","31DEC9999","25030100"
"25030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","25030100"
"25030112","Running - Jogging","","2","01JAN1960","31DEC9999","25030100"
"25030113","Temporary","","2","01JAN1960","31DEC9999","25030100"
"25030114","Trainees","","2","01JAN1960","31DEC9999","25030100"
"25040000","Sales Management","","4","01JAN1960","31DEC9999","25000000"
"25040100","Sales Management","","3","01JAN1960","31DEC9999","25040000"
"25040101","Sales Management","","2","01JAN1960","31DEC9999","25040100"
"26000000","Orion UK","","5","01JAN1960","31DEC9999","."
"26010000","Administration","","4","01JAN1960","31DEC9999","26000000"
"26010100","Administration","","3","01JAN1960","31DEC9999","26010000"
"26010101","Administration","","2","01JAN1960","31DEC9999","26010100"
"26010102","Shipping Charges","","2","01JAN1960","31DEC9999","26010100"
"26010200","Goods Entrance","","3","01JAN1960","31DEC9999","26010000"
"26010201","Stock Admin","","2","01JAN1960","31DEC9999","26010200"
"26010300","Security","","3","01JAN1960","31DEC9999","26010000"
"26010301","Security Guards","","2","01JAN1960","31DEC9999","26010300"
"26010400","Service Center","","3","01JAN1960","31DEC9999","26010000"
"26010401","Service","","2","01JAN1960","31DEC9999","26010400"
"26020000","Engineering","","4","01JAN1960","31DEC9999","26000000"
"26020100","Engineering","","3","01JAN1960","31DEC9999","26020000"
"26020101","Cabinet Maker's Workshop","","2","01JAN1960","31DEC9999","26020100"
"26020102","Electrical Workshop","","2","01JAN1960","31DEC9999","26020100"
"26030000","Sales","","4","01JAN1960","31DEC9999","26000000"
"26030100","Sales","","3","01JAN1960","31DEC9999","26030000"
"26030101","Swim Sports","","2","01JAN1960","31DEC9999","26030100"
"26030102","Golf","","2","01JAN1960","31DEC9999","26030100"
"26030103","Winter Sports","","2","01JAN1960","31DEC9999","26030100"
"26030104","Children Sports","","2","01JAN1960","31DEC9999","26030100"
"26030105","Clothes","","2","01JAN1960","31DEC9999","26030100"
"26030106","Team Sports","","2","01JAN1960","31DEC9999","26030100"
"26030107","Shoes","","2","01JAN1960","31DEC9999","26030100"
"26030108","Indoor Sports","","2","01JAN1960","31DEC9999","26030100"
"26030109","Racket Sports","","2","01JAN1960","31DEC9999","26030100"
"26030110","Outdoors","","2","01JAN1960","31DEC9999","26030100"
"26030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","26030100"
"26030112","Running - Jogging","","2","01JAN1960","31DEC9999","26030100"
"26030113","Temporary","","2","01JAN1960","31DEC9999","26030100"
"26030114","Trainees","","2","01JAN1960","31DEC9999","26030100"
"26040000","Sales Management","","4","01JAN1960","31DEC9999","26000000"
"26040100","Sales Management","","3","01JAN1960","31DEC9999","26040000"
"26040101","Sales Management","","2","01JAN1960","31DEC9999","26040100"
"27000000","Orion USA","","5","01JAN1960","31DEC9999","."
"27010000","Administration","","4","01JAN1960","31DEC9999","27000000"
"27010100","Administration","","3","01JAN1960","31DEC9999","27010000"
"27010101","Administration","","2","01JAN1960","31DEC9999","27010100"
"27010102","Shipping Charges","","2","01JAN1960","31DEC9999","27010100"
"27010200","Goods Entrance","","3","01JAN1960","31DEC9999","27010000"
"27010201","Stock Admin","","2","01JAN1960","31DEC9999","27010200"
"27010300","Security","","3","01JAN1960","31DEC9999","27010000"
"27010301","Security Guards","","2","01JAN1960","31DEC9999","27010300"
"27010400","Service Center","","3","01JAN1960","31DEC9999","27010000"
"27010401","Service","","2","01JAN1960","31DEC9999","27010400"
"27020000","Engineering","","4","01JAN1960","31DEC9999","27000000"
"27020100","Engineering","","3","01JAN1960","31DEC9999","27020000"
"27020101","Electrical Workshop","","2","01JAN1960","31DEC9999","27020100"
"27020102","Engineering","","2","01JAN1960","31DEC9999","27020100"
"27030000","Sales","","4","01JAN1960","31DEC9999","27000000"
"27030100","Sales","","3","01JAN1960","31DEC9999","27030000"
"27030101","Swim Sports","","2","01JAN1960","31DEC9999","27030100"
"27030102","Golf","","2","01JAN1960","31DEC9999","27030100"
"27030103","Winter Sports","","2","01JAN1960","31DEC9999","27030100"
"27030104","Children Sports","","2","01JAN1960","31DEC9999","27030100"
"27030105","Clothes","","2","01JAN1960","31DEC9999","27030100"
"27030106","Team Sports","","2","01JAN1960","31DEC9999","27030100"
"27030107","Shoes","","2","01JAN1960","31DEC9999","27030100"
"27030108","Indoor Sports","","2","01JAN1960","31DEC9999","27030100"
"27030109","Racket Sports","","2","01JAN1960","31DEC9999","27030100"
"27030110","Outdoors","","2","01JAN1960","31DEC9999","27030100"
"27030111","Assorted Sports Articles","","2","01JAN1960","31DEC9999","27030100"
"27030112","Running - Jogging","","2","01JAN1960","31DEC9999","27030100"
"27030113","Temporary","","2","01JAN1960","31DEC9999","27030100"
"27030114","Trainees","","2","01JAN1960","31DEC9999","27030100"
"27040000","Sales Management","","4","01JAN1960","31DEC9999","27000000"
"27040100","Sales Management","","3","01JAN1960","31DEC9999","27040000"
"27040101","Sales Management","","2","01JAN1960","31DEC9999","27040100"
"99999998","Internet/Catalog Sales Management","","2","01JAN1994","31DEC9999","21020100"
"99999999","Internet/Catalog Sales","","1","01JAN1994","31DEC9999","99999998"
